URL_Length,Domain_Length,Path_Length,Query_Length,Num_Dots,Num_Hyphens,Num_Underscores,Num_Slashes,Num_Digits,Num_Special_Chars,Num_Subdomains,Has_IP,Has_HTTPS,Has_At_Symbol,Has_Prefix_Suffix,Has_Redirection,Tiny_URL,Suspicious_Keyword_Count,Contains_Login,Contains_Verify,Contains_Update,Contains_Bank,Contains_Secure,Entropy,label
28,21,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,4.182,0
21,14,0,0,2,0,0,2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,3.4992,0
22,15,0,0,1,1,0,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,3.9706,1
17,10,0,0,1,1,0,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,3.8522,1
20,13,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6842,1
30,23,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1647,0
20,13,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7219,1
18,11,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281,1
17,10,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7345,1
47,40,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.176,1
18,11,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6835,1
25,18,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9737,0
25,18,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7835,0
28,21,0,0,3,1,0,2,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,3.9233,0
30,23,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0566,0
31,24,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1715,0
32,25,0,0,1,1,0,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,3.8514,1
27,20,0,0,3,0,0,2,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,3.8842,1
34,27,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1019,1
18,11,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5033,0
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3502,0
22,15,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5726,0
32,25,0,0,2,0,0,2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0389,0
22,15,0,0,2,0,0,2,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,3.6412,1
22,15,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.6635,0
27,20,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9401,0
28,21,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0391,0
24,17,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6683,0
28,21,0,0,1,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9408,1
33,26,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0289,0
24,17,0,0,2,1,0,2,4,6,1,0,0,0,1,0,0,0,0,0,0,0,0,3.9183,1
27,20,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9303,0
28,21,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,4.182,0
23,16,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.6753,0
41,34,0,0,2,0,0,2,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.3731,1
21,14,0,0,3,0,0,2,11,6,2,1,0,0,0,0,0,0,0,0,0,0,0,2.9871,1
19,12,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.6163,1
14,7,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.182,1
21,14,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6538,1
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
22,15,0,0,2,1,0,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,3.6978,0
16,9,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5778,1
19,12,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4316,1
26,19,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9022,0
32,25,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0153,1
28,21,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,4.182,0
20,13,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8219,1
22,15,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7888,0
26,19,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7193,0
25,18,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0537,0
33,26,0,0,1,2,0,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,3.9683,0
23,16,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6212,1
32,25,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0153,1
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
40,33,0,0,2,2,0,2,4,7,1,0,0,0,1,0,0,0,0,0,0,0,0,4.3342,1
27,20,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.9303,1
28,21,0,0,2,1,0,2,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,3.8249,1
27,20,0,0,1,0,0,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,3.8525,1
26,19,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,4.027,0
38,31,0,0,2,2,0,2,2,7,1,0,0,0,1,0,0,0,0,0,0,0,0,4.1433,1
21,14,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4585,1
27,20,0,0,2,1,0,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,3.9582,0
38,31,0,0,3,0,0,2,0,6,2,0,0,0,0,0,0,1,0,0,0,0,1,3.7077,1
24,17,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7721,0
23,16,0,0,2,0,0,2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,3.5555,0
25,18,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8937,0
28,21,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,4.182,0
33,26,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8849,1
28,21,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7979,1
29,22,0,0,1,1,0,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,3.9059,1
19,12,0,0,1,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5766,1
22,15,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7888,1
92,85,0,0,5,0,0,2,18,8,4,0,0,0,0,0,0,0,0,0,0,0,0,4.7901,1
25,18,0,0,1,1,0,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,3.9435,0
25,18,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5133,0
36,29,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.1042,1
32,25,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.2028,1
33,26,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.653,0
18,11,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7255,0
33,26,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9683,1
33,26,0,0,2,2,0,2,6,7,1,0,0,0,1,0,0,0,0,0,0,0,0,4.1502,1
17,10,0,0,2,0,0,2,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.6169,1
34,27,0,0,2,0,0,2,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.3372,1
28,21,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9233,1
19,12,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7216,1
36,29,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.8565,1
29,22,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8573,1
121,114,0,0,15,0,0,2,0,18,14,0,0,0,0,0,0,2,1,0,0,1,0,3.8671,1
25,18,0,0,2,1,0,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,3.8635,0
18,11,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7947,1
34,27,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6543,0
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
29,22,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9783,1
24,17,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9702,1
23,16,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8492,1
16,9,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.625,1
27,20,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.838,0
26,19,0,0,4,0,0,2,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,3.6235,0
28,21,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1375,0
30,23,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0151,0
30,23,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0566,1
28,21,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.655,0
24,17,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6573,0
21,14,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6538,1
27,20,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0043,1
37,30,0,0,3,0,0,2,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,4.1212,0
31,24,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7199,1
23,16,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7623,0
22,15,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7544,0
29,22,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0304,1
31,24,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9779,1
23,16,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.741,0
24,17,0,0,2,1,0,2,4,6,1,0,0,0,1,0,0,0,0,0,0,0,0,3.9183,1
29,22,0,0,2,2,0,2,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,3.8833,1
22,15,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7888,0
23,16,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5555,0
24,17,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6887,0
24,17,0,0,2,1,0,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,3.9702,1
25,18,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7533,1
13,6,0,0,1,0,0,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0851,1
27,20,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8101,0
34,27,0,0,2,2,0,2,2,7,1,0,0,0,1,0,0,1,0,0,0,0,0,4.3594,1
26,19,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7483,0
23,16,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.9149,1
24,17,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6887,0
30,23,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1232,0
28,21,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9408,1
28,21,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7979,1
24,17,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6887,0
20,13,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4842,0
23,16,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,3.6753,0
26,19,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9791,0
45,38,0,0,2,1,0,2,3,6,1,0,0,0,1,0,0,3,1,0,0,0,0,4.3726,1
30,23,0,0,1,1,0,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,4.2817,1
15,8,0,0,1,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5069,1
34,27,0,0,1,2,0,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,4.1019,1
34,27,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7412,1
24,17,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8554,0
28,21,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7979,1
26,19,0,0,1,1,0,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,3.9022,1
17,10,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.3372,1
24,17,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0535,0
25,18,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7533,0
33,26,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0377,1
25,18,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7533,0
24,17,0,0,2,1,0,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,3.9702,1
23,16,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8492,0
25,18,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7835,0
26,19,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8731,0
25,18,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0537,0
17,10,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6169,1
25,18,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7533,0
22,15,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6635,0
31,24,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0424,0
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
18,11,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6144,0
19,12,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5766,1
33,26,0,0,2,0,0,2,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.4532,1
28,21,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1106,1
33,26,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7636,0
24,17,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.1683,1
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
23,16,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.741,0
26,19,0,0,2,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.921,1
24,17,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9387,1
21,14,0,0,3,0,0,2,11,6,2,1,0,0,0,0,0,0,0,0,0,0,0,2.9871,1
25,18,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9435,0
18,11,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6835,1
27,20,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9121,0
22,15,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0049,0
28,21,0,0,2,1,0,2,4,6,1,0,0,0,1,0,0,0,0,0,0,0,0,4.0122,1
20,13,0,0,1,0,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8219,1
37,30,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.8588,0
27,20,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.9303,1
24,17,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6887,0
18,11,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7255,1
34,27,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0353,0
95,88,0,0,12,1,2,2,5,18,10,0,0,0,1,0,0,0,0,0,0,0,0,4.5633,1
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3921,0
18,11,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9477,0
19,12,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7216,1
29,22,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8664,1
24,17,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6258,1
28,21,0,0,2,1,0,2,4,6,1,0,0,0,1,0,0,0,0,0,0,0,0,4.0836,1
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
24,17,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5698,0
31,24,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0911,1
26,19,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5176,1
27,20,0,0,2,0,0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9303,1
13,6,0,0,1,0,0,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,3.1808,1
34,27,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1385,1
32,25,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8042,1
47,40,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.176,1
25,18,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7337,1
25,18,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7533,0
22,15,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7544,1
14,7,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5216,1
24,17,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6573,1
33,26,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1273,1
25,18,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4937,1
28,21,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0086,1
22,15,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6978,0
36,29,0,0,2,2,0,2,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,3.9749,0
31,24,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8615,1
31,24,0,0,2,2,0,2,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,3.8331,1
12,5,0,0,1,0,0,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,3.2516,1
32,25,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0275,1
24,17,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7721,0
27,20,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.9401,1
28,21,0,0,3,0,0,2,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,3.9947,1
28,21,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9408,0
20,13,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6842,1
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
24,17,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0535,1
29,22,0,0,2,2,0,2,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,3.9783,1
27,20,0,0,2,1,0,2,6,6,1,0,0,0,1,0,0,0,0,0,0,0,0,4.0603,1
28,21,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0391,0
24,17,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8868,0
24,17,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7721,0
28,21,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7709,1
28,21,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1375,0
25,18,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1337,0
17,10,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4992,1
27,20,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.9862,1
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
25,18,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4635,1
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
20,13,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7842,0
27,20,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.736,0
30,23,0,0,1,1,0,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,3.9614,1
30,23,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.8566,0
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
34,27,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1385,1
19,12,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7216,1
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
18,11,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5033,0
26,19,0,0,2,1,0,2,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,4.2389,1
26,19,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7004,1
25,18,0,0,2,0,0,2,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.6537,1
23,16,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6753,0
25,18,0,0,2,1,0,2,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,3.9435,1
37,30,0,0,3,0,0,2,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,4.1212,0
19,12,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5766,1
30,23,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9647,0
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
21,14,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5945,0
27,20,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1343,0
30,23,0,0,2,1,0,2,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,4.0566,1
36,29,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9058,0
38,31,0,0,2,0,0,2,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0735,1
63,56,0,0,2,2,0,2,0,7,1,0,0,0,1,0,0,1,0,0,0,0,0,4.2424,1
27,20,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3801,1
13,6,0,0,1,0,0,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,3.1808,1
32,25,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9681,1
32,25,0,0,2,2,0,2,5,7,1,0,0,0,1,0,0,0,0,0,0,0,0,4.0778,1
33,26,0,0,2,1,0,2,6,6,1,0,0,0,1,0,0,0,0,0,0,0,0,4.1243,1
27,20,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.838,0
27,20,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,3.9303,0
29,22,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1163,1
